Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:40DVGRnw5vhUbJg5CmLOSj,"Viaje A Los Sueños Polares","Un Soplo En El Corazón","Family",1993-12-01,173826,38,false,,2025-07-02T09:53:42Z,"","Elefant Records distributed by Altafonte",0.617,0.695,1,-11.193,1,0.0407,0.00547,0.73,0.0437,0.975,168.03,4
spotify:track:2JkWGgmz6LWJJmYT6lKjDY,"Lo Mejor De Nuestra Vida - Remastered 2015","No Me Iré Mañana (Edición 25 Aniversario)","Antonio Vega",2015-12-11,202068,36,false,,2025-07-02T09:53:42Z,"cantautores","Universal Music Spain S.L.",0.507,0.827,1,-4.583,0,0.0308,0.0302,0.000345,0.128,0.597,166.845,4
spotify:track:4aNYsOVFqueCQrDeluqp0H,"El 28","Dile al Sol","La Oreja de Van Gogh",1998-05-18,167733,56,false,,2025-07-02T09:53:42Z,"pop latino","Epic",0.652,0.792,7,-6.084,1,0.0505,0.253,0,0.54,0.585,120.073,4
spotify:track:1O8RTsFAZGN9GmXvfaa1Tc,"En un Mercedes Blanco","Echate Un Cantecito","Kiko Veneno",1992,262666,37,false,,2025-07-02T09:53:42Z,"flamenco,flamenco pop","Legacy Recordings",0.721,0.718,4,-14.982,0,0.0507,0.293,0.0000331,0.189,0.78,107.956,4
spotify:track:2UNsLrBr6NXkIDtfMc4Vbw,"Te echaré de menos (feat. Sole Gimenez)","Manual para los fieles","Los Piratas;Sole Gimenez",1997,220234,38,false,,2025-07-02T09:53:42Z,"bolero","WM Spain",0.452,0.768,7,-5.878,1,0.0534,0.00315,0,0.565,0.357,148.074,4
spotify:track:4eJikwHYHJ3yMg1tvS1Mom,"Chiquilla","Que No Se Extinga La Llama!","Seguridad Social",1991-06-12,187999,58,false,,2025-07-02T09:53:42Z,"rock en español","DRO/EastWest Spain",0.542,0.881,10,-3.559,0,0.142,0.0064,0.000112,0.359,0.765,166.835,4
spotify:track:0UQitarNPDgB7ObJCj47kn,"Quedate a dormir","Usar Y Tirar","M-Clan",1999,257373,50,false,,2025-07-02T09:53:42Z,"","DRO/EastWest Spain",0.617,0.912,0,-3.514,1,0.0317,0.0173,0.000104,0.359,0.627,123.199,4
spotify:track:3eSxyGVZawSoh1JUEEoVDD,"Como Te Mueves","Historias Sin Importancia","Modestia Aparte",1991-01-01,254333,43,false,,2025-07-02T09:53:42Z,"","Universal Music Spain S.L.",0.574,0.761,0,-12.102,1,0.0367,0.0193,0.000251,0.163,0.936,103.012,4
spotify:track:7gD2QkknRa4ZvlRVyU6ZO0,"No Dudaria","Lo Mejor de Antonio","Antonio Flores",1994-06-06,213600,47,false,,2025-07-02T09:53:42Z,"flamenco,trova,cantautores","Epic",0.599,0.764,0,-9.036,1,0.038,0.717,0.00000236,0.204,0.7,139.773,4
spotify:track:5OaqffbeQyVVqtnA71Ci7K,"Por la Raja de Tu Falda","Estopa","Estopa",1999-10-18,202826,65,false,,2025-07-02T09:53:42Z,"flamenco,flamenco pop","Ariola",0.759,0.722,9,-9.906,0,0.0765,0.323,0,0.719,0.928,97.518,4
spotify:track:5kQb5n1sMy5CmYTSoB5p6M,"Dolores se llamaba Lola","Ese día piensa en mí","Los Suaves",1988-05-31,311866,52,false,,2025-07-02T09:53:42Z,"","WM Spain",0.465,0.808,6,-7.995,0,0.0676,0.0311,0.0000513,0.361,0.647,85.84,4
spotify:track:633Z9EGuNeZ6fXvjD1gnN6,"Por el bulevar de los sueños rotos - 2017 Remaster","Una vida a tu lado","Los Secretos",2017-11-03,245960,42,false,,2025-07-02T09:53:42Z,"","WM Spain",0.554,0.909,4,-6.191,1,0.0392,0.0869,0.00000408,0.973,0.612,125.972,4
spotify:track:5z4bBpoquaB0xHvXZH9L2w,"Eldorado","El Dorado","Revolver",1995-03-06,312213,42,false,,2025-07-02T09:53:42Z,"","WM Spain",0.572,0.848,0,-4.643,1,0.0315,0.259,0,0.0748,0.688,136.351,4
spotify:track:7KcFlbQmzhVczGMor3Fhr9,"Por el Bulevar de los Sueños Rotos","Esta Boca Es Mia","Joaquín Sabina",1994-06-01,238573,63,false,,2025-07-02T09:53:42Z,"trova,cantautores,nueva trova","Ariola",0.749,0.662,4,-7.585,1,0.0468,0.29,0.0000139,0.355,0.74,126.998,4
spotify:track:6uojMoKuVkIVEeqH4JCBAr,"Alba","Cosas Mias","Antonio Flores",1994-05-25,224506,48,false,,2025-07-02T09:53:42Z,"flamenco,trova,cantautores","RCA Records Label",0.797,0.939,7,-8.48,1,0.0635,0.191,0.000187,0.0892,0.943,93.016,4
spotify:track:47xZ4kPQh82LSMBwCXLGZJ,"Chup Chup","Pizza Pop","Australian Blonde",1993-03-02,147080,40,false,,2025-07-02T09:53:42Z,"","Subterfuge Records distributed by Altafonte",0.461,0.796,7,-8.059,1,0.0666,0.00237,0.0358,0.163,0.747,178.502,4
spotify:track:5omgFpiMt1CGHjQGfkwzvz,"Agua","Depende","Jarabe De Palo",1998,254266,68,false,,2025-07-02T09:53:42Z,"rock en español,rock latino,música alternativa latina","Parlophone Spain",0.715,0.358,5,-15.522,1,0.033,0.743,0.0133,0.104,0.742,145.751,4
spotify:track:7uou7DWqEQSNfxcfipxyIu,"Cuéntame un cuento","Cuentame Un Cuento","Celtas Cortos",1991-04-17,258666,56,false,,2025-07-02T09:53:42Z,"rock celta,celta","DRO/EastWest Spain",0.442,0.912,11,-3.756,0,0.0381,0.0426,0.0000015,0.0798,0.752,119.65,4
spotify:track:5yIVcrwQXdIlDgTMc8pa6z,"Contigo","Yo, Mi, Me, Contigo","Joaquín Sabina",1996-06-21,279266,60,false,,2025-07-02T09:53:42Z,"trova,cantautores,nueva trova","Ariola",0.49,0.418,2,-10.773,1,0.0572,0.0309,0.0000202,0.0615,0.226,98.507,4
spotify:track:5SqRXRIG9xgixPAkqBgGs0,"El roce de tu piel - En directo 1993","Revolver Basico","Revolver",1993-06-01,314520,50,false,,2025-07-02T09:53:42Z,"","WM Spain",0.496,0.893,7,-5.093,1,0.0388,0.433,0.00000189,0.967,0.813,130.224,4
spotify:track:3tiEqRIKJxAxCqGFQt8k4r,"Todas las flores","Siete (REMASTERS)","Presuntos Implicados",1997-10-20,237546,46,false,,2025-07-02T09:53:42Z,"","WM Spain",0.646,0.682,9,-7.492,1,0.0334,0.0202,0.00000482,0.267,0.63,140.114,4
spotify:track:2fgTMZnZj37ZAQpaHC1Klv,"Yo detrás - 2015 Remaster","¡Idiota! (Remastered 2015)","Los Ronaldos",1994,220240,31,false,,2025-07-02T09:53:42Z,"","Parlophone Spain",0.713,0.704,11,-5.982,1,0.0291,0.183,0,0.131,0.951,127.229,4
spotify:track:4UMCpYrmgZv9CsyLvrws4F,"El del Medio de los Chichos","Estopa","Estopa",1999-10-18,227013,56,false,,2025-07-02T09:53:42Z,"flamenco,flamenco pop","Ariola",0.603,0.842,9,-8.393,0,0.0466,0.14,0,0.199,0.741,90.447,4
spotify:track:5lg2cApHn9zCVkJcwou0iN,"Papá Cuéntame Otra Vez","Atrapados En Azul","Ismael Serrano",1997-01-01,177266,52,false,,2025-07-02T09:53:42Z,"trova,cantautores,nueva trova,folk latino","Universal Music Spain S.L.",0.54,0.445,2,-11.279,1,0.0641,0.767,0,0.256,0.593,178.131,4
spotify:track:2aCBK2QbE1iwoDIjqWEadn,"El mundo de Wayne","Poligamia","Los Piratas",1995-01-01,235306,31,false,,2025-07-02T09:53:42Z,"","WM Spain",0.552,0.852,7,-6.102,1,0.0517,0.0503,0.000265,0.142,0.733,142.7,4
spotify:track:5F9NOb35E8wWEFY79Dv4vE,"Echo De Menos","Puro Veneno","Kiko Veneno",1998-09-28,240093,42,false,,2025-07-02T09:53:42Z,"flamenco,flamenco pop","RCA Records Label",0.762,0.663,8,-9.198,0,0.0453,0.553,0,0.112,0.871,105.443,4
spotify:track:0nLeNYebvsmLRDbFlgioSb,"Se Dejaba Llevar Por Ti","Autorretratos: Lo mejor de Antonio Vega","Antonio Vega",2004-01-01,249560,46,false,,2025-07-02T09:53:42Z,"cantautores","Universal Music Spain S.L.",0.687,0.555,2,-6.742,1,0.0284,0.265,0.037,0.0522,0.662,127.289,4
spotify:track:4t4JJ0RG2KWhrTVdSrp7O9,"Una Rosa Es una Rosa","Aidalai","Mecano",1991-05-27,289266,53,false,,2025-07-02T09:53:42Z,"rock en español,pop latino","BMG Rights Management and Administration (Spain) S.L.U",0.77,0.629,10,-14.396,0,0.0473,0.675,0,0.0613,0.831,115.974,4
spotify:track:60OAbZ3WgYuHOmXPMrnLdZ,"1,2,3,4","Javier Alvarez","javier álvarez",1994,217773,34,false,,2025-07-02T09:53:42Z,"cantautores","WM Spain",0.799,0.661,9,-12.834,1,0.0623,0.23,0,0.0868,0.963,101.195,4
spotify:track:0FJBWXOa9tYcJCxv1YxP9H,"En Blanco Y Negro","Los Singles","Barricada",1995,245533,44,false,,2025-07-02T09:53:42Z,"","Universal Music Spain, S.L.",0.537,0.971,2,-4.72,1,0.058,0.0186,0.0507,0.186,0.28,74.969,4
spotify:track:3AWefROgvMxXeT7nS1g94l,"Ojos de gata","Adios Tristeza","Los Secretos",1991-01-01,217786,50,false,,2025-07-02T09:53:42Z,"","DRO/EastWest Spain",0.373,0.371,4,-13.556,1,0.0356,0.484,0.00000112,0.114,0.219,152.056,3
spotify:track:0fN93Sc6gJCkHbh9bqlLX7,"Tras la barra","Vamos Tirando","Platero Y Tu",1993-04-30,188106,49,false,,2025-07-02T09:53:42Z,"","DRO/EastWest Spain",0.664,0.688,2,-10.613,1,0.0505,0.0599,0,0.431,0.572,145.776,4
spotify:track:6aaPUBUFw9KEW1p1inVQv9,"Depende","Depende","Jarabe De Palo",1998,265160,66,false,,2025-07-02T09:53:42Z,"rock en español,rock latino,música alternativa latina","Parlophone Spain",0.703,0.534,0,-11.589,1,0.0303,0.117,0.0000104,0.137,0.524,94.815,4
spotify:track:7wjQF9XTCrjvQZLeZBGMWs,"Lagrimas De Amor","Lagrimas De Amor","Camela",1994-01-01,242266,52,false,,2025-07-02T09:53:42Z,"flamenco,flamenco pop","Producciones AR, S.L.",0.67,0.937,0,-5.122,1,0.0284,0.00343,0.00000351,0.128,0.96,124.876,4
spotify:track:4SnU0W6LY2CD4iH5vb4kgQ,"Voy en un coche","Que Me Parta Un Rayo","Christina y Los Subterraneos",1992-02-17,200493,53,false,,2025-07-02T09:53:42Z,"rock latino,rock en español","WM Spain",0.453,0.905,2,-5.201,1,0.07,0.042,0,0.342,0.558,181.684,4
spotify:track:4SafR3a8senZ2r65hZWMKN,"Insurreccion (En Directo)","Insurreccion (En Directo)","El Último De La Fila",2015-11-13,134200,47,false,,2025-07-02T09:53:42Z,"rock en español","Legacy Recordings",0.491,0.954,0,-4.007,1,0.0881,0.112,0.000282,0.98,0.606,136.198,4
spotify:track:4ZWU1yATGjEQQz2FCnmX3b,"Ya No Quiero Tu Querer","Las Calles de San Blas","José El Francés",1993-01-31,227133,48,false,,2025-07-02T09:53:42Z,"flamenco,flamenco pop","Nuevos Medios S. A.",0.782,0.474,3,-13.318,1,0.0575,0.456,0.000117,0.105,0.897,93.721,4
spotify:track:5f2IRWXoaygkQkTr3yyS3Y,"Quiero Verte","500 Noches de Pasión","Los Sobraos",2002,237400,35,false,,2025-07-02T09:53:42Z,"flamenco,flamenco pop","Blanco y Negro Music",0.7,0.925,11,-7.207,1,0.0663,0.273,0.00000316,0.115,0.819,117.831,4
spotify:track:78DVpEWwmJFC25KGz8fJuE,"Clavado en Un Bar","Sueños Líquidos","Maná",1997,310813,77,false,,2025-07-02T09:53:42Z,"rock en español,rock latino,rock mexicano,pop latino","WM Mexico",0.634,0.854,11,-3.444,1,0.0369,0.00737,0.00000249,0.0664,0.564,148.003,4
spotify:track:02MahX3ZEDqQI8akhisqOc,"Si es tan solo amor","Revolver Basico","Revolver",1993-06-01,266026,45,false,,2025-07-02T09:53:42Z,"","WM Spain",0.531,0.978,4,-2.279,1,0.0535,0.19,0.00000611,0.456,0.804,124.868,4
spotify:track:0yORpJ5pOm7svTtEyv700n,"Agárrate a mí María (feat. Antonio Vega)","A Tu Lado","Los Secretos;Antonio Vega",2000-01-01,241173,44,false,,2025-07-02T09:53:42Z,"cantautores","WM Spain",0.588,0.303,7,-10.303,1,0.0305,0.757,0,0.176,0.319,110.204,4
spotify:track:0snvfum1KpU3X8DdAvV9bo,"La Ultima Carta","El Ser Humano Es Raro","Los Cucas",1999-12-02,292333,38,false,,2025-07-02T09:53:42Z,"","Columbia",0.615,0.875,9,-4.922,0,0.0543,0.297,0,0.699,0.891,112.013,4
spotify:track:39yn0nh7hF4gAsOfHc6TGx,"Cuerpo de Mujer","Cosas Mias","Antonio Flores",1994-05-25,214333,43,false,,2025-07-02T09:53:42Z,"flamenco,trova,cantautores","RCA Records Label",0.533,0.79,4,-7.635,1,0.0364,0.141,0.0000552,0.326,0.95,204.007,4
spotify:track:5iy9gDeRoFcVENkX56xoHJ,"Espaldas mojadas","Espaldas Mojadas","Tam Tam Go!",1990-01-25,247000,50,false,,2025-07-02T09:53:42Z,"rock latino,rock en español","Parlophone Spain",0.804,0.462,5,-13.315,1,0.0408,0.0078,0,0.398,0.897,121.332,4
spotify:track:0dIj0bpkfkKpcYYa5ehaRS,"Historias de amor","Llámalo Sueño","OBK",1991-03-03,204000,48,false,,2025-07-02T09:53:42Z,"synthpop","Parlophone Spain",0.576,0.305,10,-17.753,0,0.0432,0.256,0.000243,0.0662,0.366,124.788,4
spotify:track:3F7LwUGXeXIm7Br3QCxvd5,"Bonito Es","Doctor Amor","Los Sencillos",2001-03-19,179546,37,false,,2025-07-02T09:53:42Z,"","Ariola",0.65,0.979,9,-3.551,1,0.0723,0.0569,0.0000113,0.0251,0.895,122.116,4
spotify:track:4glD2ulFnrTNNVFzvRyGAF,"Desordenada habitación (feat. Antonio Vega)","Desde Que No Nos Vemos","Enrique Urquijo y Los problemas;Antonio Vega",1998-01-21,213306,29,false,,2025-07-02T09:53:42Z,"cantautores","DRO/EastWest Spain",0.374,0.253,4,-10.829,1,0.0385,0.847,0.000045,0.205,0.487,84.98,4
spotify:track:36j2mLDy4nPQRnvst4moR4,"Hay poco rock'n'roll","Hay poco Rock'n'Roll","Platero Y Tu",1994,331826,44,false,,2025-07-02T09:53:42Z,"","DRO/EastWest Spain",0.697,0.537,5,-13.436,1,0.039,0.0101,0.000433,0.0792,0.504,140.136,4
