Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6q9RCwnXBS98HEzp33DqbY,"RÁPIDO, RÁPIDO, RÁPIDO!","RÁPIDO, RÁPIDO, RÁPIDO!","Nadie Patín",2024-09-19,207771,31,true,ordago13,2024-10-05T18:52:02Z,"","Calaverita Records",0.475,0.854,1,-5.034,1,0.0392,0.00875,0.0000654,0.097,0.209,133.04,4
spotify:track:0XMgvQEGek6E00jPFj90jR,"Un Actor Mejicano","Album","La Buena Vida",2003,204920,0,false,ordago13,2016-08-03T09:52:12Z,"","Sinnamon Records",0.573,0.635,2,-8.474,1,0.0254,0.0284,0.00324,0.152,0.658,110.062,4
spotify:track:0q26YkYooQjbNyNXzGcHGP,"Mira cómo vuelo","Detroit","Miss Caffeina",2016-02-26,189360,53,false,ordago13,2016-08-03T09:56:24Z,"indie","WM Spain",0.598,0.886,4,-5.607,1,0.0342,0.00121,0.0627,0.545,0.766,145.006,4
spotify:track:4pbZzR04XohpFAHZIuKv2s,"El Principio De Todo","Todas las Cosas Buenas","Rufus T. Firefly",2025-04-25,316901,39,false,ordago13,2025-04-25T14:29:17Z,"","Lago Naranja Records",0.523,0.677,8,-8.597,0,0.044,0.0278,0.175,0.24,0.778,98.257,4
spotify:track:2ajGi9aZsopbft7nWKDsDA,"Chup Chup","Pizza Pop","Australian Blonde",1993-03-02,147080,0,false,ordago13,2016-08-03T10:01:31Z,"","Subterfuge Records",0.461,0.796,7,-8.059,1,0.0666,0.00237,0.0358,0.163,0.747,178.502,4
spotify:track:6f2sakq0z0uraeoXisNsMZ,"El Hombre Que Casi Conoció A Michi Panero","Canciones inexplicables 2001/2005","Nacho Vegas",2007-10-02,342120,26,false,ordago13,2016-08-03T09:53:24Z,"cantautores","Limbo Starr CB",0.35,0.684,9,-7.466,0,0.0569,0.246,0.24,0.147,0.318,125.755,4
spotify:track:1fxZQ0PPz6IOQEYfXojAfK,"Cayetano","Cayetano","Carolina Durante",2018-03-07,146616,44,false,ordago13,2018-08-07T09:24:21Z,"","Sonido Muchacho",0.533,0.987,4,-3.235,1,0.0799,0.0215,0,0.352,0.612,133.987,4
spotify:track:15cWkqMjnW2Y9lm24UaeZ7,"Errante (Canción Mutante)","Las Noches de Insomnio","Niños Mutantes",2010,192284,0,false,ordago13,2016-08-03T10:08:57Z,"indie","Ernie Records",0.605,0.687,11,-4.98,0,0.0315,0.144,0,0.0732,0.325,122.871,4
spotify:track:1ogJK57FglEe7kmbAQDi0v,"Que Electricidad","La Idea Salvaje (Edición Especial Spotify)","Carlos Sadness",2015-02-16,235493,48,false,ordago13,2016-08-02T17:50:00Z,"indie latino","Sony Music Entertainment",0.518,0.899,0,-6.467,1,0.0974,0.0509,0.000141,0.795,0.704,140.043,4
spotify:track:3GHNpJqIKpOzfnA3Bt5gtI,"Toro","Diamantes","El Columpio Asesino",2011-02-22,276746,0,false,ordago13,2016-08-08T09:53:51Z,"","Mushroom Pillow",0.547,0.687,6,-8.705,1,0.026,0.00236,0.695,0.123,0.253,139.98,4
