Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6Oy6SS5k3C3jrid5EGLiqW,"Tú Serás Mi Baby - Remastered","Sus Grabaciones en Español y Sus Grandes Éxitos (1963 - 1967)","Les Surfs",2016-10-28,144360,31,false,,2025-07-02T07:36:10Z,"","Rama Lama Music",0.491,0.724,4,-3.865,1,0.0364,0.673,0,0.126,0.923,129.266,4
spotify:track:5Yyfn55vZBQlC2j1GuYWIM,"Anduriña","Pop De Los 60","Juan Y Junior",1998-07-01,183333,32,false,,2025-07-02T07:36:10Z,"","Zafiro",0.582,0.501,2,-6.136,1,0.024,0.234,0,0.186,0.814,100.3,4
spotify:track:2FC1bF4YVgZYgQkKOsF1VR,"El Baúl de los Recuerdos","El Baúl de los Recuerdos y todos sus Exitos","Karina",1989-01-01,173626,30,false,,2025-07-02T07:36:10Z,"","Divucsa Music",0.62,0.485,5,-11.474,1,0.0437,0.586,0.000426,0.113,0.793,123.856,4
spotify:track:51ooS17GvfKAvkBo2ZP18Z,"Nit de Llampecs","Cuentame","Los Relámpagos",2001-10-29,138760,20,false,,2025-07-02T07:36:10Z,"","RCA Records Label",0.442,0.655,4,-3.698,0,0.0347,0.528,0.971,0.162,0.503,107.04,4
spotify:track:1uuhkP9iEVR7SLrtn1Vj1B,"Dieciseis toneladas","José Guardiola. Historia del Pop Español","José Guardiola",1985-05-19,168320,28,false,,2025-07-02T07:36:10Z,"villancicos","WM Spain",0.58,0.397,11,-8.87,1,0.0446,0.354,0,0.137,0.512,71.392,4
spotify:track:7lnlxvKtaHz3JqGxZDl6Wy,"Dile - Remastered","Luis Aguilé. Todas Sus Canciones Del Verano Vol.3","Luis Aguile",2008-01-01,149893,27,false,,2025-07-02T07:36:10Z,"villancicos","Rama Lama",0.718,0.638,4,-5.661,1,0.0328,0.0252,0.00000383,0.094,0.866,95.867,4
spotify:track:7s2ZSFHdtbkpRV7sqvbv5H,"Cállate niña - 2015 Remaster","Cállate niña (Remastered 2015)","Picnic",2015-06-09,204226,23,false,,2025-07-02T07:36:10Z,"pop barroco","Parlophone Spain",0.59,0.357,10,-13.21,1,0.0292,0.897,0.00000996,0.165,0.345,111.339,4
spotify:track:2Cx7DB7prlvMv8J4Cko4ls,"Romeo y Julieta","Romeo y Julieta","Karina",2013-03-22,154986,24,false,,2025-07-02T07:36:10Z,"","Parlophone Spain",0.415,0.866,3,-5.119,1,0.0361,0.0706,0,0.247,0.939,132.363,4
spotify:track:6qfL81mTZujhzfAZ97Jrh1,"Comunicando","Arturo Millán con Don Roy y Su Orquesta","Arturo Millan",1957-12-24,165720,21,false,,2025-07-02T07:36:10Z,"","Universal Digital Enterprises",0.605,0.513,8,-6.698,1,0.0836,0.62,0,0.269,0.839,118.814,4
spotify:track:3Qxjp9VezWHrsTENOjZ4Gt,"Los dos tan felices "" Happy Together"" - 2015 Remaster","Todas sus grabaciones en Hispavox, Vol. 1 (1967-1976) [Remastered 2015]","Los Angeles",2015-03-31,151320,22,false,,2025-07-02T07:36:10Z,"pop barroco,bolero","Parlophone Spain",0.547,0.547,7,-8.681,0,0.0293,0.316,0.0128,0.173,0.685,128.519,4
