Track URI;Track;Album;Artist;Release;Release Year;Artist;Name(s);Release;Date;Duration;(ms);Popularity;Explicit;Added;By;Added;At;Genres;Record;Label;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Time;Signature
spotify:track:0Y2YwEOLosoXG72vI1tAF7;Heroe;UNO (95/08) [Regular Spain];Enrique Iglesias;01/01/2008;259924;0;FALSE;franchescoropero;2023-03-22T10:05:53Z;pop latino,latina;Universal Music Ltd.;0.582;0.584;7;-6.196;1;0.0318;0.183;0.00000381;0.64;0.212;76.032;4;;;;;;;;;;
spotify:track:61hJK3EfAd1LDk7x5OrCTc;Tu Recuerdo (feat. La Mari De Chambao & Tommy Torres) - MTV Unplugged Version;Ricky Martin MTV Unplugged;Ricky Martin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:0bfPmBR6iN2cyJQJUUQOG0;Cuando nadie me ve;El Alma Al Aire: 20 Aniversario;Alejandro Sanz;26/09/2000;308560;42;FALSE;franchescoropero;2023-03-22T10:07:06Z;pop latino;WM Spain;0.598;0.632;11;-5.989;0;0.0474;0.353;0;0.0809;0.508;136.017;4;;;;;;;;;;
spotify:track:6ztMOMCtWcKZgMTiNfP9bC;No Me Doy Por Vencido;Palabras Del Silencio;Luis Fonsi;01/01/2008;238360;45;FALSE;franchescoropero;2023-03-22T10:08:22Z;latina;UMLE - Latino;0.352;0.651;3;-6.413;1;0.0851;0.435;0;0.609;0.4;172.357;3;;;;;;;;;;
spotify:track:5ToI5oXnUmX5Nsmg8enL1N;Nada Es Para Siempre;Paso A Paso;Luis Fonsi;01/01/2005;239826;56;FALSE;franchescoropero;2023-03-22T10:09:52Z;latina;National Own (UC);0.521;0.512;4;-8.391;0;0.0394;0.21;0;0.128;0.499;155.896;4;;;;;;;;;;
spotify:track:5DgsWDhgoploQACccB83Z8;Aqui Estoy Yo;Galanes del Latin Pop;Luis Fonsi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:4nYE8K5ozd9HNfB2RC8o2c;Asignatura Pendiente;Almas Del Silencio;Ricky Martin;21/04/2003;236160;52;FALSE;franchescoropero;2023-03-22T10:10:35Z;pop latino,latina;Sony Music Latin;0.579;0.523;2;-6.807;1;0.0295;0.574;0.00000143;0.101;0.0953;115.943;4;;;;;;;;;;
spotify:track:2VspVkHity8i4H9jammhhR;Tal Vez;Almas Del Silencio;Ricky Martin;21/04/2003;279226;63;FALSE;franchescoropero;2023-03-22T10:11:29Z;pop latino,latina;Sony Music Latin;0.512;0.615;11;-5.318;1;0.0319;0.216;0;0.123;0.193;115.884;4;;;;;;;;;;
spotify:track:159yUhKZg2ZAdt0HknTqDr;¿Quién Te Dijo Eso?;Abrazar La Vida;Luis Fonsi;01/01/2003;271600;60;FALSE;franchescoropero;2023-03-22T10:12:01Z;latina;National Own (UC);0.535;0.562;5;-6.202;1;0.027;0.121;0;0.205;0.352;133.894;4;;;;;;;;;;
spotify:track:5ZaTqcL7zIreaVNeVy89Iu;La Gota Fría;Clásicos de la Provincia;Carlos Vives;15/06/1905;215493;0;FALSE;franchescoropero;2023-08-10T00:19:05Z;tropipop,vallenato,latina,pop latino;Columbia;0.719;0.809;1;-10.201;1;0.0511;0.0893;0;0.183;0.964;100.839;4;;;;;;;;;;
spotify:track:5BIQR6Ibumf2WHKlKOJKJY;La Tierra del Olvido (feat. Fanny Lu, Fonseca, Maluma, Andrea Echeverri, Cholo Valderrama, Coral Group & Herencia de Timbiquí) - 2015;Más + Corazón Profundo Tour: En Vivo Desde la Bahía de Santa Marta;Carlos Vives;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:2VL0W9x83RwQOBGbfphBqW;La Foto de los Dos;Corazón Profundo (Versión Deluxe);Carlos Vives;21/04/2013;247720;53;FALSE;franchescoropero;2023-08-10T00:22:15Z;tropipop,vallenato,latina,pop latino;Sony Music Latin;0.523;0.844;3;-6.047;1;0.0439;0.0875;0;0.123;0.549;80.915;4;;;;;;;;;;
spotify:track:49Pgj28xm0VB2bDJP8sTwK;Comeme (feat. Mario Diaz) - Directo Perito Moreno;Chambao En El Fin Del Mundo;Chambao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:41lhBc9EfGaO3IuU8nRXez;Duende del Sur;Con Otro Aire;Chambao;06/11/2007;240440;45;FALSE;franchescoropero;2024-10-08T06:34:55Z;flamenco,flamenco pop;Ariola;0.547;0.803;9;-6.88;1;0.0322;0.225;0.0018;0.12;0.633;169.895;4;;;;;;;;;;
spotify:track:1dgFSrqG37FpmlZCmlKmP7;Ahí Estás Tú;Chambao Caminando;Chambao;04/12/2002;329346;48;FALSE;franchescoropero;2024-10-08T06:35:17Z;flamenco,flamenco pop;Ariola;0.569;0.883;4;-3.594;0;0.0523;0.0799;0.0947;0.109;0.352;175.896;4;;;;;;;;;;
spotify:track:0S0cwed8nKU6bKRe9zaBfS;Papeles Mojados;Con Otro Aire;Chambao;06/11/2007;228506;41;FALSE;franchescoropero;2024-10-08T06:35:32Z;flamenco,flamenco pop;Ariola;0.675;0.821;9;-8.023;0;0.0668;0.355;0.0000306;0.12;0.627;96.072;4;;;;;;;;;;
spotify:track:22ncPtijr5wH7yI9thKH2r;Camino Interior;Pokito A Poko;Chambao;2005;260079;26;FALSE;franchescoropero;2024-10-08T06:36:23Z;flamenco,flamenco pop;Columbia;0.585;0.827;6;-6.648;0;0.0315;0.606;0.0788;0.0759;0.796;165.964;4;;;;;;;;;;
spotify:track:5APS9osGIdLVezCDGRObvQ;Rosa Maria;Chambao Caminando;Chambao;04/12/2002;189600;34;FALSE;franchescoropero;2024-10-08T06:37:39Z;flamenco,flamenco pop;Ariola;0.661;0.765;5;-5.985;0;0.0311;0.255;0.0000121;0.0744;0.934;151.988;4;;;;;;;;;;
spotify:track:2SnqYwrwTZBdlDXlcOialK;No Tengas Miedo;Constelaciones de Humo;El Canijo de Jerez;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:7LrM28pPWCpJYmbnaxHBmu;Pokito a Poko;Chambao Caminando;Chambao;04/12/2002;207333;48;FALSE;franchescoropero;2024-10-08T06:40:48Z;flamenco,flamenco pop;Ariola;0.696;0.942;4;-5.564;0;0.0596;0.11;0.00063;0.384;0.408;108.023;4;;;;;;;;;;
spotify:track:7DSAEUvxU8FajXtRloy8M0;Flowers;Endless Summer Vacation;Miley Cyrus;18/08/2023;200600;84;FALSE;franchescoropero;2024-11-23T07:31:59Z;;Columbia;0.706;0.691;0;-4.775;1;0.0633;0.0584;0.0000699;0.0232;0.632;118.048;4;;;;;;;;;;
;undefined;undefined;undefined;franchescoropero;2024-11-23T07:34:39Z;;undefined;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:1kM1BcO9nbQJtPhcbL2WU5;Sin Ti;Lo Mejor De Donato & Estéfano;Donato Y Estefano;1995;247626;55;FALSE;franchescoropero;2025-02-15T10:38:50Z;pop latino,tropipop;SMI Artist;0.652;0.932;11;-4.885;0;0.0543;0.016;0.00000832;0.235;0.891;178.057;4;;;;;;;;;;
spotify:track:6u0YdyiFdnCSDNid9YfRio;Sin Ti;Locos X la Música Latina;Donato Y Estefano;13/01/2014;245320;8;FALSE;franchescoropero;2025-02-15T10:41:54Z;pop latino,tropipop;Legacy Recordings;0.66;0.915;11;-5.909;0;0.0532;0.0163;0.00000755;0.197;0.894;177.982;4;;;;;;;;;;
spotify:track:2YZP4RIRbim5Aj3TNn1Q1s;Por Amarte;UNO (95/08) [Regular Spain];Enrique Iglesias;01/01/2008;241986;0;FALSE;franchescoropero;2025-02-15T11:04:19Z;pop latino,latina;Universal Music Ltd.;0.622;0.588;9;-5.481;1;0.0286;0.194;0.000529;0.147;0.226;127.937;4;;;;;;;;;;
spotify:track:2KcfNuKNxdOG1dWqLbaBBu;Quizás;UNO (95/08) [Regular Spain];Enrique Iglesias;01/01/2008;252440;0;FALSE;franchescoropero;2025-02-15T11:04:34Z;pop latino,latina;Universal Music Ltd.;0.47;0.553;10;-5.916;1;0.0281;0.781;0.00000129;0.152;0.124;123.337;4;;;;;;;;;;
spotify:track:0Me3GyNuLOa1YTIxhJPyCn;ASI ES LA VIDA;ASI ES LA VIDA;Enrique Iglesias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:39eGhKvqaMB3bP2AYME4RW;No Llores Por Mi;Enrique Iglesias;Enrique Iglesias;1995;248000;0;FALSE;franchescoropero;2025-02-15T11:06:04Z;pop latino,latina;Universal Music Group;0.541;0.642;11;-5.852;1;0.0258;0.0859;0.000245;0.115;0.338;133.968;4;;;;;;;;;;
spotify:track:3EK4tGkSiO5xvvB5sM4tln;Amárrame;La Trenza;Mon Laferte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:4Q1oBLFPK9R4eUHkNlihlF;506;SI AYER FUERA HOY;Morat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:7jUwaYkoy1koPCjXlov21Y;Yerbatero;P.A.R.C.E. (Deluxe Version);Juanes;2010;211346;54;FALSE;franchescoropero;2025-02-15T11:10:20Z;pop latino,tropipop,rock en español;National Own;0.646;0.846;4;-6.19;0;0.0314;0.0342;0;0.22;0.701;96.025;4;;;;;;;;;;
spotify:track:722QPOI0pGJJ0Y0P6ETzgE;Lo Que Me Gusta A Mi;Mi Sangre;Juanes;01/01/2004;210626;46;FALSE;franchescoropero;2025-02-15T11:10:55Z;pop latino,tropipop,rock en español;National Own (UC);0.678;0.895;4;-5.339;1;0.0394;0.0582;0;0.0788;0.97;94.965;4;;;;;;;;;;
spotify:track:7sCu8xWNkxfzjoZU6aQSf1;Luna;Un Día Normal;Juanes;01/01/2002;213053;46;FALSE;franchescoropero;2025-02-15T11:11:15Z;pop latino,tropipop,rock en español;Int'l Latin America;0.709;0.813;2;-4.58;1;0.0316;0.129;0.00000637;0.164;0.962;95.001;4;;;;;;;;;;
spotify:track:6dHy6CvAKt5JBslhjDhlaF;La Camisa Negra - MTV Unplugged;Tr3s Presents Juanes MTV Unplugged;Juanes;01/01/2012;225986;40;FALSE;franchescoropero;2025-02-15T11:11:42Z;pop latino,tropipop,rock en español;UMLE - Latino;0.702;0.834;6;-6.968;0;0.0318;0.324;0;0.717;0.799;96.027;4;;;;;;;;;;
spotify:track:2DEbj8jW9UMTsZ3LukdLMz;500 Miles (Away From Home);Ruud Hermans Sings the Hits of Bobby Bare;Ruud Hermans;2004;175480;6;FALSE;franchescoropero;2025-02-26T11:08:40Z;;Continental Record Services;0.444;0.424;7;-9.371;1;0.0285;0.611;0;0.338;0.536;107.954;4;;;;;;;;;;
spotify:track:0VKZN2aoPi3MOskTrgEGBs;Cómo Te Echo de Menos;Cómo Te Echo De Menos;Maria Del Monte;29/11/2011;271533;8;FALSE;franchescoropero;2025-03-25T10:53:57Z;flamenco,flamenco pop;Parlophone Spain;0.597;0.493;8;-6.705;0;0.0525;0.787;0;0.0829;0.553;148.083;3;;;;;;;;;;
spotify:track:28k9JZryrfnbP9p8fs4pgh;Caravana Rociera;Mis Recuerdos por Sevillanas;Jose Manuel El Mani;01/01/1997;277800;0;FALSE;franchescoropero;2025-03-25T10:56:43Z;flamenco,villancicos;Coliseum;0.545;0.677;0;-5.402;0;0.0473;0.614;0;0.136;0.69;148.655;3;;;;;;;;;;
spotify:track:4bFaDjWTSbudJdO9J0fp71;Nuevo día;El origen de la leyenda;Lole Y Manuel;22/11/2002;285586;39;FALSE;franchescoropero;2025-03-25T11:12:10Z;flamenco,flamenco pop;DRO/EastWest Spain;0.527;0.499;11;-8.76;0;0.051;0.273;0.000104;0.155;0.425;99.562;4;;;;;;;;;;
spotify:track:55SVZNGmaGEAOWFAEgQxt5;San Bernardino;Sus Grandes Exitos;Los Mismos;26/03/1996;177600;1;FALSE;franchescoropero;2025-04-15T08:33:30Z;;Divucsa;0.451;0.437;9;-13.291;1;0.0606;0.297;0;0.0421;0.798;204.742;4;;;;;;;;;;
spotify:track:6HJz946SNeoMZFcUjLf3j4;Cara de Gitana;20 Secretos De Amor - Daniel Magal;Daniel Magal;27/03/2007;183440;32;FALSE;franchescoropero;2025-04-15T08:39:42Z;;Columbia;0.527;0.626;7;-8.121;0;0.105;0.777;0;0.171;0.838;97.914;4;;;;;;;;;;
spotify:track:3aQz0z86zrKjd1mcZlonxE;Infinity 2008 - Klaas Vocal Edit;Infinity 2008;Guru Josh Project;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
