Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3Ll4D5HXvICXck8KmOjytI,"Valio la Pena","Amar Sin Mentiras","Marc Anthony",2004,222826,35,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"salsa,merengue,bachata,latina,pop latino","Sony Music Latin",0.586,0.962,9,-5.441,1,0.0403,0.222,0,0.552,0.962,97.036,4
spotify:track:2SxtZcr9RPVvKnVPqUmiPe,"Quiero Ser (feat. Amaia Montero)","Amaia Montero","Jorge Celedón;Amaia Montero",2008-11-18,256720,53,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"vallenato","Ariola",0.667,0.655,7,-4.755,1,0.0293,0.536,0.00000104,0.115,0.636,137.052,4
spotify:track:2KK9N6iBAisA0booTu3bGd,"Déjala Que Baile (with Alejandro Sanz & Arkano)","Ahora","Melendi;Alejandro Sanz;Arkano",2018-03-09,219600,62,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"flamenco,flamenco pop,pop latino,hip hop latino","Sony Music Entertainment",0.831,0.777,11,-4.456,0,0.174,0.356,0,0.0796,0.598,95.973,4
spotify:track:7A6vqBPkt4rbwXsKhrl7B1,"París","La Montaña Rusa","Dani Martín",2016-09-23,244586,40,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","Sony Music Entertainment",0.562,0.724,10,-6.384,1,0.0258,0.0536,0.0000313,0.102,0.307,94.013,4
spotify:track:5GGUa4ms6gjj9gvPl6kl3r,"Lady Madrid","Pereza 10 Años","Pereza",2010-12-21,191586,16,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","RCA Records Label",0.598,0.655,0,-2.761,1,0.0256,0.359,0,0.0922,0.377,115.041,4
spotify:track:0LeJMPgBIlWMxdRtjF7Qj1,"Sueños Rotos","El Mundo Se Equivoca","La Quinta Estacion",2006-08-15,250986,24,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"pop latino","Ariola",0.506,0.522,6,-5.854,1,0.0273,0.618,0,0.151,0.345,139.706,4
spotify:track:7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi","Yo x Ti, Tu x Mi","ROSALÍA;Ozuna",2019-08-15,201040,72,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"latina,reggaetón,trap latino,urbano latino","Columbia",0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,4
spotify:track:5NV19rJlAYrAAFXQTZVC55,"Estrella Polar (with Juan Aguirre)","Aproximaciones","Pereza;Juan Aguirre",2007,211506,54,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"","RCA Records Label",0.517,0.839,4,-3.957,1,0.0286,0.0296,0.000379,0.248,0.778,126.968,4
spotify:track:709CndJJB3GTUhQD0LLFse,"Torero","Grandes Exitos","Chayanne",2002,217426,61,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"pop latino","Pop Music",0.7,0.967,8,-3.462,0,0.0463,0.073,0,0.333,0.962,136.045,4
spotify:track:5GwSE4jH72NzlLRAWuwRqL,"Rosa de Alejandría","Nunca El Tiempo Es Perdido","Manolo Garcia",2004-11-14,274973,40,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"flamenco,flamenco pop","Ariola",0.683,0.78,6,-4.565,0,0.0352,0.252,0.0000339,0.296,0.409,127.841,4
spotify:track:5RJRcCng40cAECYiXkOM6Z,"No Voy a Cambiar","Desafío","Malú",2006-10-23,223333,45,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"flamenco pop,flamenco","Columbia",0.658,0.754,1,-5.486,0,0.129,0.19,0,0.319,0.778,91.949,4
spotify:track:7DM4BPaS7uofFul3ywMe46,"Vente Pa' Ca (feat. Maluma)","Vente Pa' Ca (feat. Maluma)","Ricky Martin;Maluma",2016-09-22,259195,74,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"pop latino,latina,reggaetón,urbano latino","Sony Music Latin",0.663,0.92,11,-4.07,0,0.226,0.00431,0.0000169,0.101,0.533,99.935,4
spotify:track:6b230QKlluW1wgkexEAjBa,"La Mentira (feat. Joaquín Sabina)","Lo Que Me Dé la Gana","Dani Martín;Joaquín Sabina",2020-10-16,177240,38,false,nwy2xzqw3fu5i7s58g14g5uw6,2025-09-07T08:19:13Z,"trova,cantautores,nueva trova","Sony Music Entertainment",0.626,0.796,6,-2.957,0,0.141,0.0132,0,0.0733,0.898,169.906,4
